list,Direction,Stop Name,Latitude,Longitude,Name-en-normalized,UID,map link
brts stops,UP,Mula House,18.573052,73.86694,Mula House,,http://maps.google.com/?q=loc:18.573052,73.86694
brts stops,Down,Mula House,18.571047,73.866983,Mula House,,http://maps.google.com/?q=loc:18.571047,73.866983
brts stops,UP,Mundhwa Gaon,18.532515,73.932805,Mundhwagaon,,http://maps.google.com/?q=loc:18.532515,73.932805
brts stops,Down,Mundhwa Gaon,18.532468,73.932892,Mundhwagaon,,http://maps.google.com/?q=loc:18.532468,73.9328919999996
brts stops,UP,Nagpur Chawl,18.564038,73.893448,Nagpur Chawl,,http://maps.google.com/?q=loc:18.5640379999999,73.8934479999999
brts stops,Down,Nagpur Chawl,18.563305,73.893176,Nagpur Chawl,,http://maps.google.com/?q=loc:18.563305,73.893176
brts stops,UP,Nal Stop,18.509094,73.832077,Nal Stop,,http://maps.google.com/?q=loc:18.5090940000002,73.8320770000002
brts stops,Down,Nal Stop,18.508951,73.832032,Nal Stop,,http://maps.google.com/?q=loc:18.5089510000001,73.832032
brts stops,UP,Nana Peth,18.514914,73.868597,Nana Peth,,http://maps.google.com/?q=loc:18.514914,73.868597
brts stops,Down,Nana Peth,18.514827,73.868713,Nana Peth,,http://maps.google.com/?q=loc:18.514827,73.868713
brts stops,UP,Nashik Phata,18.607926,73.821157,Nashik Phata,,http://maps.google.com/?q=loc:18.6079260000002,73.8211570000001
brts stops,Down,Nashik Phata,18.608172,73.821505,Nashik Phata,,http://maps.google.com/?q=loc:18.608172,73.821505
brts stops,Down,Natraj Stand,18.5008033,73.85722,Natraj Stand,,http://maps.google.com/?q=loc:18.5008033,73.85722
brts stops,Down,Natraj Talkies,18.518237,73.844225,Natraj Talkies,,http://maps.google.com/?q=loc:18.518237,73.844225
brts stops,UP,Natubaug,18.4806,73.857163,Natubaug,,http://maps.google.com/?q=loc:18.4806,73.857163
brts stops,Down,Natubaug,18.4814768,73.8573441,Natubaug,,http://maps.google.com/?q=loc:18.4814768,73.8573441
brts stops,UP,Neeta Park,18.548198,73.889053,Neeta Park,,http://maps.google.com/?q=loc:18.548198,73.889053
brts stops,Down,Neeta Park,18.54735,73.888953,Neeta Park,,http://maps.google.com/?q=loc:18.54735,73.888953
brts stops,Down,Nehru Stadium,18.50068,73.8576133,Nehru Stadium,,http://maps.google.com/?q=loc:18.50068,73.8576133
brts stops,UP,NEI,18.563797,73.934487,NEI,,http://maps.google.com/?q=loc:18.563797,73.934487
brts stops,Down,NEI,18.563706,73.934493,NEI,,http://maps.google.com/?q=loc:18.563706,73.934493
brts stops,UP,Netaji Highschool,18.5520172,73.8894884,Netaji Highschool,,http://maps.google.com/?q=loc:18.5520172,73.8894884
brts stops,Down,Netaji Highschool,18.5520172,73.8894884,Netaji Highschool,,http://maps.google.com/?q=loc:18.5520172,73.8894884
brts stops,UP,Nigdi,18.660643,73.775812,Nigdi,,http://maps.google.com/?q=loc:18.660643,73.775812
brts stops,Down,Nigdi,18.659736,73.777132,Nigdi,,http://maps.google.com/?q=loc:18.659736,73.777132
brts stops,UP,Niramay Hospital,18.5502,73.924687,Niramay Hospital,,http://maps.google.com/?q=loc:18.5502,73.924687
brts stops,Down,Niramay Hospital,18.550364,73.92458,Niramay Hospital,,http://maps.google.com/?q=loc:18.550364,73.92458
brts stops,UP,Nisarga Society,18.598388,73.774402,Nisarga Society,,http://maps.google.com/?q=loc:18.598388,73.774402
brts stops,Down,Nisarga Society,18.598998,73.774513,Nisarga Society,,http://maps.google.com/?q=loc:18.598998,73.774513
brts stops,Down,Noble Hospital,18.505099,73.927754,Noble Hospital,,http://maps.google.com/?q=loc:18.505099,73.927754
brts stops,UP,Optonica Company,18.617768,73.841965,Optonica Company,,http://maps.google.com/?q=loc:18.617768,73.841965
brts stops,Down,Optonica Company,18.617318,73.843903,Optonica Company,,http://maps.google.com/?q=loc:18.617318,73.843903
brts stops,UP,Ordinance Club,18.571682,73.862958,Ordinance Club,,http://maps.google.com/?q=loc:18.571682,73.862958
brts stops,Down,Ordinance Club,18.571651,73.862927,Ordinance Club,,http://maps.google.com/?q=loc:18.571651,73.862927
brts stops,UP,Pabalphata,18.695959,74.138963,Pabalphata,,http://maps.google.com/?q=loc:18.695959,74.138963
brts stops,Down,Pabalphata,18.696118,74.139197,Pabalphata,,http://maps.google.com/?q=loc:18.6961180000003,74.1391969999995
brts stops,UP,Padmawati,18.4743,73.8563,Padmawati,,http://maps.google.com/?q=loc:18.4743,73.8563
brts stops,Down,Padmawati,18.474739,73.8564119,Padmawati,,http://maps.google.com/?q=loc:18.474739,73.8564119
brts stops,UP,Panmala,18.500046,73.843882,Panmala,,http://maps.google.com/?q=loc:18.500046,73.843882
brts stops,Down,Panmala,18.500513,73.844788,Panmala,,http://maps.google.com/?q=loc:18.500513,73.844788
brts stops,UP,Panmala Wagholi,18.579638,73.9749,Panmala Wagholi,,http://maps.google.com/?q=loc:18.5796380000002,73.9748999999997
brts stops,Down,Panmala Wagholi,18.579244,73.974147,Panmala Wagholi,,http://maps.google.com/?q=loc:18.579244,73.974147
brts stops,UP,Panyachi Taki Chandannagar,18.56152,73.92803,Panyachi Taki Chandannagar,,http://maps.google.com/?q=loc:18.56152,73.92803
brts stops,Down,Panyachi Taki Chandannagar,18.56152,73.92803,Panyachi Taki Chandannagar,,http://maps.google.com/?q=loc:18.56152,73.92803
brts stops,UP,Parade Ground Alandi Road,18.591026,73.874205,Parade Ground Alandi Road,,http://maps.google.com/?q=loc:18.5910259999996,73.8742050000003
brts stops,Down,Parade Ground Alandi Road,18.591016,73.87442,Parade Ground Alandi Road,,http://maps.google.com/?q=loc:18.5910159999999,73.8744200000001
brts stops,UP,Paraj Company,18.549525,73.929373,Paraj Company,,http://maps.google.com/?q=loc:18.5495249999997,73.929373
brts stops,UP,Parandenagar,18.61778,73.874044,Parandenagar,,http://maps.google.com/?q=loc:18.61778,73.874044
brts stops,Down,Parandenagar,18.617844,73.874094,Parandenagar,,http://maps.google.com/?q=loc:18.617844,73.874094
brts stops,UP,Paranjape School,18.502053,73.808967,Paranjape School,,http://maps.google.com/?q=loc:18.502053,73.808967
brts stops,Down,Paranjape School,18.501902,73.80888,Paranjape School,,http://maps.google.com/?q=loc:18.501902,73.80888
brts stops,UP,Parvati Darshan,18.494364,73.854255,Parvati Darshan,,http://maps.google.com/?q=loc:18.494364,73.854255
brts stops,Down,Parvati Darshan,18.494831,73.854312,Parvati Darshan,,http://maps.google.com/?q=loc:18.494831,73.854312
brts stops,UP,Parvati Jalshuddhikaran Kendra,18.498464,73.841433,Parvati Jalshuddhikaran Kendra,,http://maps.google.com/?q=loc:18.498464,73.841433
brts stops,Down,Parvati Jalshuddhikaran Kendra,18.497932,73.840957,Parvati Jalshuddhikaran Kendra,,http://maps.google.com/?q=loc:18.497932,73.840957
brts stops,UP,Parvati payatha,18.499466,73.852656,Parvati Payatha,,http://maps.google.com/?q=loc:18.499466,73.852656
brts stops,UP,Parvati Paytha,18.499466,73.852656,Parvati Payatha,,http://maps.google.com/?q=loc:18.499466,73.852656
brts stops,Down,Parvati Payatha,18.49918,73.852362,Parvati Payatha,,http://maps.google.com/?q=loc:18.49918,73.852362
brts stops,Down,Parvati Paytha,18.49918,73.852362,Parvati Payatha,,http://maps.google.com/?q=loc:18.49918,73.852362
brts stops,UP,Pathan Baba Darga,18.582966,73.875031,Pathan Baba Darga,,http://maps.google.com/?q=loc:18.582966,73.875031
brts stops,Down,Pathan Baba Darga,18.582507,73.875142,Pathan Baba Darga,,http://maps.google.com/?q=loc:18.582507,73.875142
brts stops,UP,Patharevasti,18.5587311,73.9382629,Patharevasti,,http://maps.google.com/?q=loc:18.5587311,73.9382629
brts stops,Down,Patharevasti,18.5587311,73.9382629,Patharevasti,,http://maps.google.com/?q=loc:18.5587311,73.9382629
brts stops,UP,Patil Colony,18.464359,73.815494,Patil Colony,,http://maps.google.com/?q=loc:18.464359,73.815494
brts stops,Down,Patil Colony,18.46313,73.815072,Patil Colony,,http://maps.google.com/?q=loc:18.46313,73.815072
brts stops,UP,Patil Estate,18.531185,73.85422,Patil Estate,,http://maps.google.com/?q=loc:18.531185,73.85422
brts stops,Down,Patil Estate,18.531525,73.854225,Patil Estate,,http://maps.google.com/?q=loc:18.531525,73.854225
brts stops,UP,Patilvasti,18.549186,73.94285,Patilvasti,,http://maps.google.com/?q=loc:18.549186,73.94285
brts stops,Down,Patilvasti,18.549291,73.942527,Patilvasti,,http://maps.google.com/?q=loc:18.549291,73.942527
brts stops,UP,Paud Phata,18.505538,73.824233,Paud Phata,,http://maps.google.com/?q=loc:18.5055380000001,73.8242329999998
brts stops,Down,Paud Phata,18.507255,73.823462,Paud Phata,,http://maps.google.com/?q=loc:18.5072549999999,73.8234619999997
brts stops,UP,Pawarvasti,18.624912,73.757201,Pawarvasti,,http://maps.google.com/?q=loc:18.6249119999998,73.7572009999999
brts stops,Down,Pawarvasti,18.625025,73.757535,Pawarvasti,,http://maps.google.com/?q=loc:18.6250249999998,73.7575349999998
brts stops,UP,Perne Phata,18.641376,74.050805,Perne Phata,,http://maps.google.com/?q=loc:18.6413760000001,74.0508049999998
brts stops,Down,Perne Phata,18.641376,74.050805,Perne Phata,,http://maps.google.com/?q=loc:18.6413760000001,74.0508049999998
brts stops,UP,Fadke Haud,18.519015,73.860349,Phadke Haud,,http://maps.google.com/?q=loc:18.5190150000003,73.8603489999995
brts stops,Down,Fadke Haud,18.518498,73.860191,Phadke Haud,,http://maps.google.com/?q=loc:18.518498,73.860191
brts stops,UP,Philips,18.620562,73.836525,Philips,,http://maps.google.com/?q=loc:18.620562,73.836525
brts stops,Down,Philips,18.62071,73.836538,Philips,,http://maps.google.com/?q=loc:18.62071,73.836538
brts stops,UP,Phugewadi,18.587507,73.832536,Phugewadi,,http://maps.google.com/?q=loc:18.587507,73.832536
brts stops,Down,Phugewadi,18.587385,73.833602,Phugewadi,,http://maps.google.com/?q=loc:18.587385,73.833602
brts stops,UP,Phulenagar,18.559774,73.876408,Phulenagar,,http://maps.google.com/?q=loc:18.5597739999997,73.8764079999995
brts stops,Down,Phulenagar,18.559759,73.876389,Phulenagar,,http://maps.google.com/?q=loc:18.5597589999999,73.8763889999997
brts stops,UP,Pimple Saudagar Pump,18.600909,73.802723,Pimple Saudagar Pump,,http://maps.google.com/?q=loc:18.600909,73.802723
brts stops,Down,Pimple Saudagar Pump,18.600693,73.802992,Pimple Saudagar Pump,,http://maps.google.com/?q=loc:18.600693,73.802992
brts stops,UP,Pimplegurav,18.593117,73.818872,Pimplegurav,,http://maps.google.com/?q=loc:18.593117,73.818872
brts stops,Down,Pimplegurav,18.592905,73.818933,Pimplegurav,,http://maps.google.com/?q=loc:18.592905,73.818933
brts stops,UP,Pimplegurav Ma Na Pa Shala,18.5752329,73.8256736,Pimplegurav Ma Na Pa Shala,,http://maps.google.com/?q=loc:18.5752329,73.8256736
brts stops,Down,Pimplegurav Ma Na Pa Shala,18.5907828,73.8164794,Pimplegurav Ma Na Pa Shala,,http://maps.google.com/?q=loc:18.5907828,73.8164794
brts stops,UP,Pimpri,18.62691,73.805406,Pimpri,,http://maps.google.com/?q=loc:18.62691,73.805406
brts stops,Down,Pimpri,18.62691,73.805406,Pimpri,,http://maps.google.com/?q=loc:18.62691,73.805406
brts stops,UP,PL Deshpande Udyan,18.492907,73.834762,PL Deshpande Udyan,,http://maps.google.com/?q=loc:18.492907,73.834762
brts stops,Down,PL Deshpande Udyan,18.493834,73.836006,PL Deshpande Udyan,,http://maps.google.com/?q=loc:18.493834,73.836006
brts stops,UP,Planet Millenium,18.59293,73.800376,Planet Millenium,,http://maps.google.com/?q=loc:18.59293,73.800376
brts stops,Down,Planet Millenium,18.59343,73.79784,Planet Millenium,,http://maps.google.com/?q=loc:18.59343,73.79784
brts stops,UP,Police Line,18.52644,73.844321,Police Line,,http://maps.google.com/?q=loc:18.52644,73.844321
brts stops,UP,Police Line Phulenagar,18.569266,73.86954,Police Line Phulenagar,,http://maps.google.com/?q=loc:18.569266,73.86954
brts stops,Down,Police Line Phulenagar,18.569155,73.869979,Police Line Phulenagar,,http://maps.google.com/?q=loc:18.569155,73.869979
brts stops,UP,Poultry Farm Dhayari,18.452106,73.811185,Poultry Farm Dhayari,,http://maps.google.com/?q=loc:18.452106,73.811185
brts stops,Down,Poultry Farm Dhayari,18.451875,73.811233,Poultry Farm Dhayari,,http://maps.google.com/?q=loc:18.451875,73.811233
brts stops,UP,Power House Hinjawadi,18.588777,73.704973,Power House Hinjawadi,,http://maps.google.com/?q=loc:18.588777,73.704973
brts stops,Down,Power House Hinjawadi,18.589022,73.704942,Power House Hinjawadi,,http://maps.google.com/?q=loc:18.589022,73.704942
brts stops,UP,Power House Indrayninagar,18.631961,73.830404,Power House Indrayninagar,,http://maps.google.com/?q=loc:18.631961,73.830404
brts stops,Down,Power House Indrayninagar,18.632605,73.830251,Power House Indrayninagar,,http://maps.google.com/?q=loc:18.6326050000001,73.8302509999998
brts stops,UP,Power House Khadki,18.56855,73.845334,Power House Khadki,,http://maps.google.com/?q=loc:18.56855,73.845334
brts stops,Down,Power House Khadki,18.56457,73.850776,Power House Khadki,,http://maps.google.com/?q=loc:18.56457,73.850776
brts stops,UP,Padmawati Power House,18.480991,73.857162,Power House Padmavati,,http://maps.google.com/?q=loc:18.480991,73.857162
brts stops,Down,Padmawati Power House,18.481484,73.857227,Power House Padmavati,,http://maps.google.com/?q=loc:18.481484,73.857227
brts stops,UP,Power House Rastapeth,18.518794,73.86831,Power House Rastapeth,,http://maps.google.com/?q=loc:18.518794,73.86831
brts stops,Down,Power House Rastapeth,18.518646,73.868449,Power House Rastapeth,,http://maps.google.com/?q=loc:18.518646,73.868449
brts stops,UP,Pradhikaran Corner,18.658447,73.777904,Pradhikaran Corner,,http://maps.google.com/?q=loc:18.658447,73.777904
brts stops,UP,Prashant Society,18.661755,73.79415,Prashant Society,,http://maps.google.com/?q=loc:18.661755,73.79415
brts stops,Down,Prashant Society,18.661744,73.794261,Prashant Society,,http://maps.google.com/?q=loc:18.661744,73.794261
brts stops,UP,Pratiknagar,18.508324,73.809801,Pratiknagar,,http://maps.google.com/?q=loc:18.508324,73.809801
brts stops,Down,Pratiknagar,18.508152,73.809455,Pratiknagar,,http://maps.google.com/?q=loc:18.508152,73.809455
brts stops,UP,Premlok Park,18.637674,73.782269,Premlok Park,,http://maps.google.com/?q=loc:18.637674,73.782269
brts stops,Down,Premlok Park,18.637232,73.78235,Premlok Park,,http://maps.google.com/?q=loc:18.637232,73.78235
brts stops,UP,Pudumjee Paper Mill,18.620666,73.771021,Pudumjee Paper Mill,,http://maps.google.com/?q=loc:18.620666,73.771021
brts stops,Down,Pudumjee Paper Mill,18.620555,73.771203,Pudumjee Paper Mill,,http://maps.google.com/?q=loc:18.620555,73.771203
brts stops,UP,Pumping Station,18.534846,73.83866,Pumping Station,,http://maps.google.com/?q=loc:18.534846,73.83866
brts stops,Down,Pumping Station,18.534976,73.838781,Pumping Station,,http://maps.google.com/?q=loc:18.534976,73.838781
brts stops,UP,Punawale Corner,18.637679,73.750313,Punawale Corner,,http://maps.google.com/?q=loc:18.6376790000002,73.7503129999997
brts stops,Down,Punawale Corner,18.63834,73.750443,Punawale Corner,,http://maps.google.com/?q=loc:18.63834,73.7504429999997
brts stops,UP,Pune Station,18.527538,73.872804,Pune Station,,http://maps.google.com/?q=loc:18.527538,73.872804
brts stops,Down,Pune Station,18.526994,73.872806,Pune Station,,http://maps.google.com/?q=loc:18.526994,73.872806
brts stops,UP,Pune Station Depo,18.526516,73.876827,Pune Station Depo,,http://maps.google.com/?q=loc:18.526516,73.876827
brts stops,Down,Pune Station Depo,18.527068,73.876633,Pune Station Depo,,http://maps.google.com/?q=loc:18.527068,73.876633
brts stops,UP,Pune Vidhyapeeth Gate,18.543632,73.827019,Pune Vidhyapeeth Gate,,http://maps.google.com/?q=loc:18.543632,73.827019
brts stops,Down,Pune Vidhyapeeth Gate,18.541161,73.83671,Pune Vidhyapeeth Gate,,http://maps.google.com/?q=loc:18.541161,73.83671
brts stops,UP,Punyanagri,18.54686,73.92415,Punyanagri,,http://maps.google.com/?q=loc:18.54686,73.92415
brts stops,Down,Punyanagri,18.54348,73.9238,Punyanagri,,http://maps.google.com/?q=loc:18.54348,73.9238
brts stops,UP,Racecourse,18.506299,73.890616,Racecourse,,http://maps.google.com/?q=loc:18.506299,73.890616
brts stops,Down,Racecourse,18.506499,73.890321,Racecourse,,http://maps.google.com/?q=loc:18.506499,73.890321
brts stops,UP,Radison Hotel,18.553038,73.937452,Radison Hotel,,http://maps.google.com/?q=loc:18.553038,73.937452
brts stops,Down,Radison Hotel,18.553146,73.937387,Radison Hotel,,http://maps.google.com/?q=loc:18.553146,73.937387
brts stops,UP,Raghuveernagar,18.551165,73.929,Raghuveernagar,,http://maps.google.com/?q=loc:18.5511650000003,73.9289999999997
brts stops,Down,Raghuveernagar,18.551219,73.928906,Raghuveernagar,,http://maps.google.com/?q=loc:18.5512190000001,73.928906
brts stops,UP,Rahatani Gaon,18.602587,73.795987,Rahatani Gaon,,http://maps.google.com/?q=loc:18.602587,73.795987
brts stops,UP,Rahatnigaon,18.60265,73.795892,Rahatani Gaon,,http://maps.google.com/?q=loc:18.6026500000002,73.7958920000001
brts stops,Down,Rahatani Gaon,18.60265,73.795892,Rahatani Gaon,,http://maps.google.com/?q=loc:18.6026500000002,73.7958920000001
brts stops,Down,Rahatnigaon,18.60265,73.795892,Rahatani Gaon,,http://maps.google.com/?q=loc:18.6026500000002,73.7958920000001
brts stops,UP,Rahul Video,18.555081,73.925654,Rahul Video,,http://maps.google.com/?q=loc:18.555081,73.925654
brts stops,Down,Rahul Video,18.555136,73.925523,Rahul Video,,http://maps.google.com/?q=loc:18.555136,73.925523
brts stops,UP,Rajaram Pul,18.487124,73.828529,Rajaram Pul,,http://maps.google.com/?q=loc:18.487124,73.828529
brts stops,Down,Rajaram Pul,18.487321,73.828872,Rajaram Pul,,http://maps.google.com/?q=loc:18.487321,73.828872
brts stops,UP,Rajashri Housing,18.60472,74.01257,Rajashri Housing,,http://maps.google.com/?q=loc:18.60472,74.01257
brts stops,Down,Rajashri Housing,18.60472,74.01257,Rajashri Housing,,http://maps.google.com/?q=loc:18.60472,74.01257
brts stops,UP,Rakshak Chowk,18.580975,73.798629,Rakshak Chowk,,http://maps.google.com/?q=loc:18.5809750000003,73.7986289999996
brts stops,Down,Rakshak Chowk,18.581265,73.798806,Rakshak Chowk,,http://maps.google.com/?q=loc:18.5812649999998,73.7988059999999
brts stops,UP,Rakshaknagar,18.551394,73.938858,Rakshaknagar,,http://maps.google.com/?q=loc:18.551394,73.938858
brts stops,Down,Rakshaknagar,18.551529,73.938972,Rakshaknagar,,http://maps.google.com/?q=loc:18.551529,73.938972
brts stops,UP,Rakhaknagar Phase 1,18.558726,73.938132,Rakshaknagar Phase 1,,http://maps.google.com/?q=loc:18.558726,73.938132
brts stops,UP,Rakshaknagar Phase 1,18.558817,73.938356,Rakshaknagar Phase 1,,http://maps.google.com/?q=loc:18.558817,73.938356
brts stops,Down,Rakhaknagar Phase 1,18.558817,73.938356,Rakshaknagar Phase 1,,http://maps.google.com/?q=loc:18.558817,73.938356
brts stops,Down,Rakshaknagar Phase 1,18.558726,73.938132,Rakshaknagar Phase 1,,http://maps.google.com/?q=loc:18.558726,73.938132
brts stops,UP,Ramoshi Gate,18.511087,73.868358,Ramoshigate,,http://maps.google.com/?q=loc:18.511087,73.868358
brts stops,UP,Ramoshigate,18.511087,73.868358,Ramoshigate,,http://maps.google.com/?q=loc:18.511087,73.868358
brts stops,Down,Ramoshi Gate,18.509331,73.868327,Ramoshigate,,http://maps.google.com/?q=loc:18.509331,73.868327
brts stops,Down,Ramoshigate,18.509331,73.868327,Ramoshigate,,http://maps.google.com/?q=loc:18.509331,73.868327
brts stops,UP,Ramoshiwadi,18.527768,73.829736,Ramoshiwadi,,http://maps.google.com/?q=loc:18.5277679999998,73.8297360000002
brts stops,Down,Ramoshiwadi,18.524597,73.829962,Ramoshiwadi,,http://maps.google.com/?q=loc:18.524597,73.829962
brts stops,UP,Ramtekdi,18.506209,73.912913,Ramtekdi,,http://maps.google.com/?q=loc:18.506209,73.912913
brts stops,Down,Ramtekdi,18.506366,73.912285,Ramtekdi,,http://maps.google.com/?q=loc:18.506366,73.912285
brts stops,UP,Ramwadi Jakat Naka,18.5549351,73.9050007,Ramwadi Jakat Naka,,http://maps.google.com/?q=loc:18.5549351,73.9050007
brts stops,Down,Ramwadi Jakat Naka,18.5549351,73.9050007,Ramwadi Jakat Naka,,http://maps.google.com/?q=loc:18.5549351,73.9050007
brts stops,UP,Rangehills Corner,18.53753,73.8351,Rangehills Corner,,http://maps.google.com/?q=loc:18.53753,73.8351
brts stops,UP,Ravet Chowk,18.644364,73.744388,Ravet Chowk,,http://maps.google.com/?q=loc:18.6443640000003,73.7443880000003
brts stops,Down,Ravet Chowk,18.644804,73.744185,Ravet Chowk,,http://maps.google.com/?q=loc:18.6448039999996,73.7441849999996
brts stops,UP,Ravet Pumping Station,18.643249,73.749638,Ravet Pumping Station,,http://maps.google.com/?q=loc:18.643249,73.7496379999995
brts stops,Down,Ravet Pumping Station,18.643523,73.749145,Ravet Pumping Station,,http://maps.google.com/?q=loc:18.6435230000002,73.749145
brts stops,UP,Raikar Vasti,18.45435,73.811604,Raykarvasti,,http://maps.google.com/?q=loc:18.45435,73.811604
brts stops,UP,Raikarvasti,18.45435,73.811604,Raykarvasti,,http://maps.google.com/?q=loc:18.45435,73.811604
brts stops,Down,Raikar Vasti,18.453936,73.811613,Raykarvasti,,http://maps.google.com/?q=loc:18.453936,73.811613
brts stops,Down,Raikarvasti,18.453936,73.811613,Raykarvasti,,http://maps.google.com/?q=loc:18.453936,73.811613
brts stops,UP,RD Colony,18.57713,73.876413,RD Colony,,http://maps.google.com/?q=loc:18.5771299999997,73.8764129999999
brts stops,Down,RD Colony,18.576766,73.876625,RD Colony,,http://maps.google.com/?q=loc:18.576766,73.8766249999995
brts stops,UP,Renuka Bungalow,18.573509,73.884586,Renuka Bungalow,,http://maps.google.com/?q=loc:18.5735090000002,73.8845859999997
brts stops,Down,Renuka Bungalow,18.573396,73.884583,Renuka Bungalow,,http://maps.google.com/?q=loc:18.5733959999996,73.8845830000003
brts stops,Down,Rose Icon,18.593191,73.798312,Rose Icon,,http://maps.google.com/?q=loc:18.5931910000002,73.7983120000003
brts stops,UP,Roseland Nisarga Nirmiti Society,18.59672868,73.79464477,Roseland Nisarga Nirmiti Society,,http://maps.google.com/?q=loc:18.59672868,73.7946447699999
brts stops,Down,Roseland Nisarga Nirmiti Society,18.59682772,73.79423937,Roseland Nisarga Nirmiti Society,,http://maps.google.com/?q=loc:18.5968277200001,73.7942393699996
brts stops,UP,Roseland Society,18.593587,73.794728,Roseland Society,,http://maps.google.com/?q=loc:18.593587,73.794728
brts stops,Down,Roseland Society,18.59351,73.794725,Roseland Society,,http://maps.google.com/?q=loc:18.59351,73.794725
brts stops,UP,RSB,18.666023,74.09544,RSB,,http://maps.google.com/?q=loc:18.666023,74.09544
brts stops,Down,RSB,18.666023,74.09544,RSB,,http://maps.google.com/?q=loc:18.666023,74.09544
brts stops,UP,RTO,18.529621,73.862395,RTO,,http://maps.google.com/?q=loc:18.529621,73.862395
brts stops,Down,RTO,18.529854,73.8627,RTO,,http://maps.google.com/?q=loc:18.529854,73.8627
brts stops,UP,Ruby Hall,18.5329914,73.8779678,Ruby Hall,,http://maps.google.com/?q=loc:18.5329914,73.8779678
brts stops,UP,Ruston Company,18.6485867,73.7864267,Ruston Company,,http://maps.google.com/?q=loc:18.6485867,73.7864267
brts stops,Down,Ruston Company,18.6482664,73.7871881,Ruston Company,,http://maps.google.com/?q=loc:18.6482664,73.7871881
brts stops,UP,Sadalbaba Darga,18.544261,73.878138,Sadalbaba Darga,,http://maps.google.com/?q=loc:18.544261,73.878138
brts stops,Down,Sadalbaba Darga,18.544253,73.878097,Sadalbaba Darga,,http://maps.google.com/?q=loc:18.5442530000002,73.8780970000002
brts stops,UP,Sadashiv Peth Haud,18.513577,73.850625,Sadashiv Peth Haud,,http://maps.google.com/?q=loc:18.513577,73.850625
brts stops,UP,Sahajanand Society,18.496477,73.802126,Sahajanand Society,,http://maps.google.com/?q=loc:18.4964769999998,73.802126
brts stops,Down,Sahajanand Society,18.496492,73.80196,Sahajanand Society,,http://maps.google.com/?q=loc:18.4964920000002,73.8019599999997
brts stops,UP,Sai Chowk Pimple Saudagar,18.59306678,73.7858638,Sai Chowk Pimple Saudagar,,http://maps.google.com/?q=loc:18.5930667800001,73.7858638000003
brts stops,Down,Sai Chowk Pimple Saudagar,18.59317386,73.78591577,Sai Chowk Pimple Saudagar,,http://maps.google.com/?q=loc:18.5931738600001,73.7859157699999
brts stops,UP,Sai Chowk Wakad Nasik Phata Road,18.59306678,73.7858638,Sai Chowk Wakad Nasik Phata Road,,http://maps.google.com/?q=loc:18.5930667800001,73.7858638000003
brts stops,Down,Sai Chowk Wakad Nasik Phata Road,18.59317386,73.78591577,Sai Chowk Wakad Nasik Phata Road,,http://maps.google.com/?q=loc:18.5931738600001,73.7859157699999
brts stops,UP,Sai Puram Chowk,18.446704,73.814531,Sai Puram Chowk,,http://maps.google.com/?q=loc:18.446704,73.814531
brts stops,Down,Sai Puram Chowk,18.446736,73.814666,Sai Puram Chowk,,http://maps.google.com/?q=loc:18.446736,73.814666
brts stops,UP,Sai Satyam Society,18.574864,73.960232,Sai Satyam Society,,http://maps.google.com/?q=loc:18.5748640000003,73.9602319999999
brts stops,Down,Sai Satyam Society,18.574233,73.959068,Sai Satyam Society,,http://maps.google.com/?q=loc:18.574233,73.959068
brts stops,UP,Saibaba Mandir Kharadi,18.555254,73.934253,Saibaba Mandir Kharadi,,http://maps.google.com/?q=loc:18.555254,73.934253
brts stops,Down,Saibaba Mandir Kharadi,18.55554,73.934025,Saibaba Mandir Kharadi,,http://maps.google.com/?q=loc:18.55554,73.934025
brts stops,UP,Sainathnagar,18.54011,73.931883,Sainathnagar,,http://maps.google.com/?q=loc:18.5401099999997,73.9318829999995
brts stops,Down,Sainathnagar,18.540092,73.931802,Sainathnagar,,http://maps.google.com/?q=loc:18.5400919999996,73.931802
brts stops,UP,Sainikwadi,18.553666,73.91654,Sainikwadi,,http://maps.google.com/?q=loc:18.5536660000001,73.9165399999996
brts stops,Down,Sainikwadi,18.553731,73.916493,Sainikwadi,,http://maps.google.com/?q=loc:18.5537309999998,73.9164930000002
brts stops,UP,Sanaswadi Nagar Road,18.670935,74.101089,Sanaswadi Nagar Road,,http://maps.google.com/?q=loc:18.670935,74.101089
brts stops,Down,Sanaswadi Nagar Road,18.670935,74.101089,Sanaswadi Nagar Road,,http://maps.google.com/?q=loc:18.670935,74.101089
brts stops,UP,Sandvik Company,18.595338,73.828985,Sandvik Company,,http://maps.google.com/?q=loc:18.595338,73.828985
brts stops,Down,Sandvik Company,18.594308,73.829912,Sandvik Company,,http://maps.google.com/?q=loc:18.594308,73.829912
brts stops,UP,Sane Chowk,18.670185,73.798076,Sane Chowk,,http://maps.google.com/?q=loc:18.6701850000002,73.7980759999996
brts stops,Down,Sane Chowk,18.67028,73.798132,Sane Chowk,,http://maps.google.com/?q=loc:18.67028,73.798132
brts stops,UP,Sangamwadi Phata,18.536611,73.862367,Sangamwadi Phata,,http://maps.google.com/?q=loc:18.5366109999996,73.8623669999996
brts stops,Down,Sangamwadi Phata,18.536611,73.862367,Sangamwadi Phata,,http://maps.google.com/?q=loc:18.5366109999996,73.8623669999996
brts stops,UP,Sangarshnagar,18.559048,73.931278,Sangarshnagar,,http://maps.google.com/?q=loc:18.559048,73.931278
